@RELATION user-hierarchy

@ATTRIBUTE user STRING
@ATTRIBUTE continent STRING
@ATTRIBUTE country STRING
@ATTRIBUTE city STRING

@DATA
294745488,Europe,United Kingdom,Greater London
257103047,Europe,France,Paris
1848523416,Europe,France,Paris
112141704,America,United States,Hillsboro
19773529,Europe,United Kingdom,London
155881544,Europe,United Kingdom,Sutton
17938250,Europe,France,Roissy-en-France
97082550,Europe,France,Paris
304417162,Europe,United Kingdom,Ilford
16066895,Europe,United Kingdom,Cardiff
245757031,Europe,France,Paris
131553701,Europe,France,Paris
96560863,Europe,Netherlands,Amsterdam
30457162,Europe,France,Paris
1907733235,Europe,Italy,Roma
18691252,Europe,France,Paris
1012393148,Europe,Italy,Rome
32855970,Europe,United Kingdom,Greater London
130551252,Europe,Italy,Roma
2209743162,Europe,Austria,Angerberg
20453726,America,United States,New York
105099308,Europe,United Kingdom,London
8261032,Europe,United Kingdom,Greater London
998156676,Europe,France,Paris
19903241,Europe,France,Paris
21449431,America,Mexico,San Pedro Garza Garc铆a
1147740474,Europe,United Kingdom,Salford
766429400,Europe,France,Paris
19663092,Europe,Netherlands,Amsterdam
20137739,Europe,United Kingdom,London
212895621,Europe,Netherlands,Leiden
177725477,Europe,United Kingdom,London
110140748,Europe,United Kingdom,London
25493752,Europe,United Kingdom,London
2369300941,Europe,United Kingdom,Greater London
33014291,Europe,United Kingdom,London
164774242,Europe,United Kingdom,Greater London
36726522,Europe,United Kingdom,London
14629948,America,United States,Austin
2238114668,Europe,France,Paris
779945120,Europe,France,Paris
144176515,Europe,Italy,Vigna di Valle
259312104,Europe,France,Paris
35282501,Europe,United Kingdom,Greater London
2149499034,Europe,Italy,Latina
329461875,Europe,United Kingdom,Southampton
16867599,Europe,United Kingdom,London
18440939,Europe,United Kingdom,London
288189548,Europe,United Kingdom,London
250667766,Europe,United Kingdom,Greater London
1277658972,Europe,France,Paris
2167081657,Europe,France,Paris
1564314061,Europe,France,Saint-Prest
1236461082,Europe,France,Paris
183582050,Europe,United Kingdom,Brighton
2322333832,Europe,United Kingdom,Greater London
17547912,Europe,France,Paris
805221217,Europe,France,Boulogne-Billancourt
439366456,Europe,Italy,Napoli
65611069,Europe,France,Paris
1149007573,Europe,United Kingdom,Greater London
1742796098,Europe,Italy,Roma
191912559,Europe,United Kingdom,London
54521295,Europe,Switzerland,Lausanne
23103975,Europe,United Kingdom,London
17893701,Europe,France,Paris
19017444,Europe,Netherlands,Amsterdam
124109125,Europe,France,Paris
853422780,Europe,United Kingdom,Greater London
15870525,Europe,France,Paris
155989700,Europe,France,Paris
1400768496,Europe,Italy,Rome
251272829,Europe,France,Paris
390124791,Europe,Sweden,Gothenburg
1332215558,Europe,France,Paris
116263509,Europe,United Kingdom,Greater London
740211168,Europe,France,Paris
993597241,Europe,Luxembourg,Mamer
229773546,Europe,United Kingdom,Willingham
1465928059,Europe,France,Paris
74836852,America,Argentina,Ramos Mej铆a
395263728,Africa,Senegal,Dakar
401425315,Europe,France,Paris
30868744,Europe,United Kingdom,London
91402765,Europe,United Kingdom,North Somerset
790027206,Europe,France,Osny
396863277,Europe,France,Paris
27228736,Europe,United Kingdom,London
28840038,Europe,United Kingdom,London
225735072,Europe,United Kingdom,Greater London
146631579,Europe,France,Paris
155807668,Africa,Nigeria,Ibadan
548916027,Europe,United Kingdom,London
200936279,Europe,France,Osny
75020959,Europe,Turkey,Istanbul
107014042,Europe,United Kingdom,London
195737471,Europe,Netherlands,Diemen
496080649,Europe,France,Paris
36786187,Europe,United Kingdom,London
751871958,Europe,Italy,Rome
417713786,Europe,France,Paris
244625444,Europe,United Kingdom,Bristol
159951244,Europe,Latvia,R?ga
216071693,Europe,United Kingdom,London
10212092,Europe,France,Paris
222759682,Europe,Italy,Roma
194147264,Europe,United Kingdom,London
187176266,Europe,Russia,Moscow
1148594528,Europe,France,Paris
472100788,Europe,France,Fiefs Pas-de-Calais
1878482004,Europe,France,Toulouse
273438033,Europe,Netherlands,Nieuwe Niedorp
251175770,Europe,France,Paris
212328407,Europe,United Kingdom,York
532322401,Europe,France,Paris
24200990,Europe,United Kingdom,London
165371753,Europe,United Kingdom,London
509026295,Europe,United Kingdom,Walton-on-Thames
47105640,Europe,Netherlands,Schiedam
267631294,Europe,United Kingdom,Dorking
386384042,Europe,France,Paris
149576581,Europe,Netherlands,Abbenbroek
900357553,Europe,Italy,Rome
2291572967,Europe,France,Paris
299483053,America,United States,Holden
21905340,Europe,United Kingdom,London
136229298,Europe,France,Paris
221729161,Europe,Turkey,陌stanbul
262074738,Europe,France,Paris
85334324,Europe,Turkey,Istanbul
333423602,Europe,United Kingdom,Greater London
141869044,Europe,Turkey,Izmir
400052244,Europe,United Kingdom,Brookmans Park
276429367,Europe,United Kingdom,Greater London
20765555,Europe,United Kingdom,Tottington
404218037,Europe,United Kingdom,Bromley
8784892,Europe,United Kingdom,Dorking
358167945,America,Guatemala,Guatemala City
16326793,Europe,United Kingdom,London
14556426,Europe,France,Prigonrieux
1513785397,Europe,United Kingdom,Greater London
205804511,Europe,United Kingdom,London
21209739,Europe,United Kingdom,London
17340037,Europe,United Kingdom,Greater London
935813904,Europe,France,Paris
426960729,Europe,France,Paris
124856310,Europe,United Kingdom,London
149682727,Europe,United Kingdom,London
413369046,Europe,United Kingdom,London
19377747,Europe,United Kingdom,London
19376416,Europe,France,Paris
150803299,Europe,United Kingdom,Greater London
96752877,Europe,United Kingdom,London
298517893,Europe,France,Fontenay-sous-Bois
313253238,Europe,United Kingdom,Greater London
14914811,America,United States,Coral Springs
105208904,Europe,France,Paris
31238107,Europe,United Kingdom,London
16516037,Asia,United Arab Emirates,Dubai
162511397,Europe,France,Paris
31252437,Europe,United Kingdom,London
43359778,Europe,United Kingdom,Cardiff
171167757,Europe,Russia,Moscow
991919426,Europe,France,Paris
19351120,Europe,United Kingdom,London
1563794455,Europe,France,Paris
403677640,Europe,Italy,Tarquinia
385507525,Europe,France,Villeneuve-les-Bordes
22991137,America,United States,New York
86948567,Europe,France,Paris
326554617,America,United States,Sylvania
17343966,Europe,United Kingdom,London
120425778,Europe,France,Boulogne-Billancourt
358918313,Europe,France,Le Mans
124856377,Europe,United Kingdom,London
218417947,Europe,Russia,Moscow
303727352,Europe,France,Paris
20982652,Europe,United Kingdom,London
1169101304,Europe,France,Les Pavillons-sous-Bois
617774130,America,United States,Chicago
333566047,Europe,France,Paris
19533771,Europe,Italy,Rome
204904853,Europe,United Kingdom,Coleraine
101762713,Europe,Netherlands,Amsterdam
67935330,Europe,Italy,Roma
2233163542,Europe,United Kingdom,Londonderry
1052672406,Europe,France,Paris
36870120,Europe,France,Paris
149599201,Europe,United Kingdom,London
403617964,Europe,France,Cheux
1142808602,Europe,France,Paris
201455727,Europe,United Kingdom,London
262737742,Europe,United Kingdom,Hoddesdon
248403750,Europe,United Kingdom,Leicester
334427818,Europe,France,Paris
377886058,Europe,France,Paris
817178323,Europe,France,Paris
362670159,Europe,France,Savigny-L锟絭escault
2211255911,Europe,France,Paris
77752912,Europe,Netherlands,Amsterdam
149897414,Europe,United Kingdom,London
159902361,Europe,United Kingdom,London
156745561,Europe,Netherlands,Amsterdam
19016076,Europe,United Kingdom,London
191461972,Europe,United Kingdom,London
307312357,Europe,France,Paris
21056435,America,United States,Los Angeles
171357104,America,United States,Germantown
2313926490,Europe,France,Paris
19976295,Europe,Netherlands,Enschede
330244444,Europe,United Kingdom,Merseyside
214587799,Europe,United Kingdom,London
459602085,Europe,Netherlands,Amsterdam
32578868,Europe,United Kingdom,London
1573620596,Europe,Italy,Rome
595876264,Europe,France,Issus Haute-Garonne
294804240,Europe,France,Paris
211644502,Europe,France,Paris
457436110,Europe,Italy,Varese
455690396,Europe,United Kingdom,Ilford
317904470,Europe,United Kingdom,Manchester
439342540,Europe,France,Paris
1053496536,Europe,France,Paris
86708864,Europe,United Kingdom,London
23587702,Asia,Japan,Minato
119697336,Europe,Netherlands,Nieuwegein
45176368,Europe,United Kingdom,Greater London
334476769,Asia,Japan,艑ta-ku
771855625,Europe,France,Ecquetot
1202129322,Europe,United Kingdom,Kingston upon Thames
81152355,Europe,France,Garches
2297919010,Europe,United Kingdom,Greater London
222747621,Europe,United Kingdom,London
125452440,Europe,Netherlands,Tilburg
28651886,Europe,United Kingdom,London
229092658,Europe,Russia,Moscow
2171222163,Europe,France,Paris
1315315471,Europe,France,Paris
225409791,Europe,Italy,Roma
2197252355,Europe,France,Paris
798355627,Europe,France,Beauchamp
122221400,Europe,United Kingdom,London
131128619,Europe,United Kingdom,London
342335363,Europe,United Kingdom,Greater London
32362882,Europe,United Kingdom,Huddersfield
33161636,Europe,Italy,San Giovanni In Marignano
143044866,Europe,France,Les Pavillons-sous-Bois
166477857,Europe,France,Paris
129827899,Europe,United Kingdom,London
113322838,Europe,France,Paris
56377841,America,United States,New York
122988540,America,United States,New York
37764747,Europe,United Kingdom,London
37064773,Europe,France,Paris
162725636,Europe,United Kingdom,London
423739233,Europe,France,Ota
37834258,Europe,United Kingdom,Greater London
21246730,Europe,United Kingdom,London
31095093,Europe,United Kingdom,Canterbury
386529716,Europe,Italy,Forte dei Marmi
21081408,Europe,United Kingdom,London
105652360,Europe,United Kingdom,London
14448712,Europe,United Kingdom,Central Bedfordshire
413420905,Europe,United Kingdom,Greater London
709347286,Europe,Malta,San Gwann
29734669,Europe,United Kingdom,London
927589196,Europe,France,La Chaize-le-Vicomte
55812894,Europe,United Kingdom,Liverpool
1469308856,Europe,France,Paris
10718522,Europe,Spain,C谩diz
1323466615,Europe,United Kingdom,Greater London
345591592,Europe,United Kingdom,London
397537877,Europe,United Kingdom,Greater London
23188850,Europe,United Kingdom,London
215605167,Europe,United Kingdom,Stanford-le-Hope
1108943461,Europe,United Kingdom,Greater London
20983960,Europe,United Kingdom,Woking
295251571,Europe,France,Thomery
15775918,Europe,United Kingdom,London
25502345,Europe,United Kingdom,London
786996312,Europe,United Kingdom,Greater London
1106208692,Europe,France,Paris
321621047,Europe,United Kingdom,Chessington
925459429,Europe,France,Paris
1449563598,Europe,France,Paris
2259082931,Europe,Netherlands,Hillegom
224353910,Europe,United Kingdom,London
21094702,Europe,United Kingdom,London
233208233,Europe,Netherlands,Heiloo
133324305,Europe,United Kingdom,Greater London
202804937,Europe,United Kingdom,London
1251981666,Europe,United Kingdom,London
19281601,Europe,Italy,Rome
40857034,Europe,United Kingdom,Greater London
10660702,Europe,Italy,Rome
107185327,Europe,United Kingdom,London
220480687,Europe,United Kingdom,London
139208728,Europe,United Kingdom,London
464777622,Europe,Monaco,Monaco
1287160861,Europe,United Kingdom,London
20172072,Europe,United Kingdom,London
10493972,Europe,United Kingdom,Greater London
2200765132,Europe,France,Paris
480726477,Europe,France,Lille
1691929940,Europe,France,Pamiers
97334853,America,United States,Elk Grove
2322284288,Europe,France,Paris
1477289389,Europe,France,Paris
160655584,Europe,United Kingdom,London
27848112,Europe,France,Paris
369075735,Europe,France,Paris
190346215,Europe,France,Paris
169452100,Europe,United Kingdom,London
41319056,Europe,France,Paris
127618633,Europe,Spain,Balearic Islands
241661588,Europe,France,Paris
185366131,Europe,United Kingdom,London
2179750986,Europe,United Kingdom,London
15712377,Europe,Italy,Milano
29988956,America,United States,New York
273607279,Europe,Switzerland,Les Cl锟絜s
328913844,Europe,Netherlands,Amstelveen
7372022,Europe,France,Paris
1461798990,Europe,Spain,Madrid
93940109,Europe,United Kingdom,London
127390116,America,Argentina,Ushuaia
1570671996,America,Brazil,Macei锟�
255404527,Europe,United Kingdom,London
46325930,Europe,United Kingdom,London
263745198,Europe,United Kingdom,London
145364005,Europe,France,Paris
22550627,Europe,United Kingdom,London
80886746,Europe,United Kingdom,Stanford-le-Hope
2317708340,Europe,France,Paris
42452636,America,Canada,Ottawa
440712392,Europe,United Kingdom,Greater London
30901946,Europe,United Kingdom,London
375958568,Europe,United Kingdom,London
1284215173,Europe,France,Paris
480008641,Europe,United Kingdom,Greater London
393610712,Europe,Sweden,S枚dert盲lje
369036155,Europe,United Kingdom,Greater London
1688652169,Europe,France,Cr锟絫eil
352463,Europe,United Kingdom,London
1320976170,Europe,France,Paris
112202425,Europe,United Kingdom,London
218213898,Europe,United Kingdom,London
103017765,Europe,Belgium,Uccle
141799505,Europe,United Kingdom,Brighton
83422949,Europe,United Kingdom,London
8783512,Europe,United Kingdom,London
296132086,Europe,Italy,Turin
811584386,Europe,United Kingdom,Greater London
15595875,Europe,United Kingdom,London
521147584,Europe,France,Paris
42740493,Europe,Netherlands,Wijchen
71505407,Europe,France,Paris
249402333,Europe,Turkey,Ankara
1851851456,Europe,France,Garches
401074102,Europe,France,Paris
14461515,Europe,United Kingdom,Kent
243617856,Europe,United Kingdom,London
222613281,Europe,United Kingdom,London
16663696,Europe,Netherlands,Amsterdam
17173155,Europe,United Kingdom,Greater London
2271247485,Europe,France,Saint-Andr锟�-de-Sangonis
1133969869,Europe,France,Paris
303403614,Europe,United Kingdom,Greater London
1590260059,Europe,France,Paris
330162899,America,United States,Chicago
84816340,Asia,Malaysia,Ampang
19091273,Europe,United Kingdom,Chesterfield
197572651,Europe,United Kingdom,London
112238418,Europe,France,Paris
34639843,Europe,Netherlands,Amsterdam
268437581,Europe,France,Paris
84290584,Europe,United Kingdom,London
29686563,Europe,United Kingdom,Kent
620878919,Europe,Turkey,Ke莽i枚ren
144102984,Europe,France,Paris
50362742,America,Brazil,Rio de Janeiro
188901719,Europe,France,Paris
8262432,Europe,Russia,Novosibirsk
130983936,Europe,United Kingdom,London
106810753,Europe,United Kingdom,London
175372107,Europe,United Kingdom,London
2170576965,Europe,France,Fay Sarthe
109617435,Europe,United Kingdom,Coventry
221876663,Europe,Netherlands,Kamerik
212389342,Europe,United Kingdom,Greater London
1151045478,Europe,France,Paris
405739921,Europe,France,Cr锟絫eil
38750615,America,Brazil,Cap茫o da Canoa
208052159,Europe,Spain,Madrid
14770536,Europe,United Kingdom,London
166587669,America,United States,New York
819917928,Europe,France,Paris
344061389,Europe,France,Paris
314484527,Europe,Ukraine,Kyiv
27599757,America,United States,Honolulu
225038916,Europe,Italy,Rome
175064662,Europe,United Kingdom,Greater London
120072079,Europe,France,Garches
299185649,Europe,France,Paris
2292811645,Europe,France,Paris
19066294,Europe,United Kingdom,Greater London
368099210,Europe,France,Paris
235645083,Europe,United Kingdom,Greater London
91327063,Europe,Italy,Naples
103318808,Europe,Italy,Roma
136651488,Europe,United Kingdom,London
210989421,Europe,United Kingdom,London
20174894,Europe,United Kingdom,Brighton
14461524,Europe,United Kingdom,London
285307723,Europe,United Kingdom,Stanford-le-Hope
333556820,Europe,United Kingdom,London
361212485,Europe,Turkey,Sar谋yer
86794973,Europe,Netherlands,Amsterdam
72903750,Europe,France,Paris
317991563,Europe,France,Paris
236621542,Europe,Italy,Rome
404993452,Europe,United Kingdom,London
1870524908,Europe,Netherlands,Utrecht
82188159,America,Mexico,Mexico City
251792915,Europe,France,Antony
36905167,Europe,France,Boulogne-Billancourt
143199489,Europe,United Kingdom,Freuchie
1455216950,Europe,France,Paris
239878620,Europe,United Kingdom,Greater London
290095420,Europe,Spain,Alacant
17017645,Europe,United Kingdom,Greater London
83481236,Europe,United Kingdom,Surrey
432406616,Europe,Italy,San Giovanni Al Natisone
